m/z,rt,row ID,GRAPE-221775.mzML Peak area,GRAPE-221831.mzML Peak area,QC_001.mzML Peak area,QC_002.mzML Peak area,GRAPE-221800.mzML Peak area,GRAPE-221789.mzML Peak area,GRAPE-221870.mzML Peak area,GRAPE-221784.mzML Peak area,QC_004.mzML Peak area,QC_003.mzML Peak area,GRAPE-221776.mzML Peak area,GRAPE-221873.mzML Peak area,QC_005.mzML Peak area,GRAPE-221871.mzML Peak area,GRAPE-221872.mzML Peak area,GRAPE-221875.mzML Peak area,GRAPE-221834.mzML Peak area,GRAPE-221844.mzML Peak area,GRAPE-221833.mzML Peak area,GRAPE-221845.mzML Peak area,GRAPE-221837.mzML Peak area,GRAPE-221838.mzML Peak area,GRAPE-221848.mzML Peak area,GRAPE-221836.mzML Peak area,GRAPE-221856.mzML Peak area,GRAPE-221835.mzML Peak area,GRAPE-221849.mzML Peak area,GRAPE-221846.mzML Peak area,GRAPE-221857.mzML Peak area,GRAPE-221847.mzML Peak area,GRAPE-221832.mzML Peak area,GRAPE-221843.mzML Peak area,GRAPE-221868.mzML Peak area,GRAPE-221859.mzML Peak area,GRAPE-221850.mzML Peak area,GRAPE-221860.mzML Peak area,GRAPE-221858.mzML Peak area,GRAPE-221869.mzML Peak area
133.0493043,3.9258492,feature_1340,34316.254,29324.94,25422.643,29566.463,32115.63,19315.17,37600.395,26772.912,34259.098,32477.232,44019.594,36415.684,35658.426,34238.246,36671.688,45742.723,28248.012,32412.285,25866.848,26410.588,29639.637,31784.95,32222.438,34846.996,27868.494,32969.254,37526.41,27980.744,26903.252,36701.863,39666.105,34080,37521.2,34536.07,37793.812,30080.748,26568.295,42442.28
347.0979407,4.5415516,feature_1376,14823.295,0,11681.205,13843.78,12029.362,0,14432.334,0,17148.396,15700.801,27613.818,14345.483,17437.104,27683.68,22852.916,40790.445,10125.288,18792.738,6451.741,4272.626,0,19723.455,20349.818,17519.291,17058.686,0,30263.193,0,10558.348,16498.137,17914.016,27531.66,14948.702,22631.707,25747.594,0,11803.908,31577.904
297.1188261,4.766564,feature_1381,24163.887,13774.83,17384.535,19714.115,20169.883,0,22459.5,0,23153.135,21144.395,36005.797,23189.969,24221.549,44367.16,29231.463,51342.402,12380.838,24040.23,9782.651,10691.875,18520.275,20432.637,31508.312,32541.979,22882.826,10667.496,45207.3,16647.316,0,23645.73,20614.445,39080.62,23929.205,27391.53,30371.865,0,13336.604,33651.4
265.0927119,5.3853273,feature_1393,13928.937,11489.004,10937.027,12896.371,12218.165,8696.63,12823.516,10873.603,16030.858,14805.737,18222.994,16473.875,17240.86,14270.53,12446.265,17099.955,10617.735,12962.185,9755.447,11061.273,12564.631,14027.277,16858.812,17957.8,10417.276,13062.906,16029.021,16374.917,9576.56,14847.839,12130.85,12275.522,14942.544,13329.92,14622.239,61105.766,10990.777,15129.398
287.090138,5.6739035,feature_1401,0,7821.423,0,0,0,0,0,0,8376.532,6828.1377,7224.099,9738.684,8372.839,7718.251,0,10936.915,0,0,0,0,8882.344,0,0,0,0,9789.099,10845.976,0,0,7267.8223,7698.1284,11666.635,0,7460.929,0,17687.154,0,8619.544
297.1188467,5.6776586,feature_1402,61264.297,77606.875,48255.742,53373.89,57286.332,15327.2,58303.938,39958.97,64515.465,59334.715,66303.82,75816.15,63682.73,67985.81,65867.73,87800.84,50151.45,50705.76,44255.95,25023.625,69176.98,33734.473,51828.8,60273.996,50423.9,76501,87683.4,37867.098,44780.797,59869.855,64263.53,89936.734,76187.695,62430.234,63110.918,124153.39,34404.73,68670.625
347.0980083,5.823682,feature_1407,17177.2,12414.953,16487.951,20847.95,17166.188,17349.033,23360.12,19635.596,25065.22,22771.986,27178.857,22497.771,24638.621,26507.34,24458.158,32467.387,20087.453,20646.414,22064.98,23441.639,25866.6,21397.97,19145.076,23480.035,22124.77,20441.662,30655.268,31082.617,17843.434,30733.465,20213.98,34107.996,21262.998,20449.354,27433.232,0,25783.629,30012.254
297.1188836,6.086401,feature_1409,28367.176,45521.28,21740.734,24646.703,25843.715,0,26865.396,19644.172,29400.244,27377.248,32575.062,33048.676,29441.982,33736.477,31405.414,41540.004,21579.178,23465.059,20053.941,8844.918,33852.195,16291.506,27049.635,30954.594,21585.39,36612.05,42993.355,14790.395,21071.408,27731.38,29939.457,43435.78,33325.453,29654.113,29174.977,32944.633,16865.443,34279.684
297.118824,6.4444056,feature_1441,17497.8,20336.566,14439.414,16461.61,16337.653,6337.846,19182.283,7803.4624,18500.564,17645.844,19313.018,21853.492,20111.854,23032.121,18013.145,26174.398,13397.873,17979.332,12730.565,10505.987,18591.467,12811.296,20401.611,21005.94,15437.485,14583.772,27523.688,15445.045,12040.494,19646.762,17703.676,27262.238,22633.215,20973.43,20609.473,32376.885,11133.341,21327.799
131.0337592,7.544507,feature_1471,22650.068,15976.301,15616.553,19064.453,20243.455,0,22230.71,23068.84,21530.715,20827.5,39905.113,27042.791,21803.824,30130.633,27111.96,30855.947,16428.525,22390.465,12366.101,12257.702,19097.908,30200.586,19706.264,19803.436,17560.574,19118.018,30056.895,15000.858,19065.256,16036.958,19388.848,19875.496,28052.047,20946.176,29848.168,17073.535,15737.651,29766.746
865.1937128,7.7542505,feature_1475,0,27139.201,23850.021,32374.227,28572.494,31615.465,46611.785,35999.67,39294.797,35632.914,74678.73,55131.746,39556.25,51123.996,32695.707,38392.312,15553.732,26989.059,27834.88,46293.105,59644.1,0,0,33469.69,33196.555,60156.58,43654.188,51117.098,47288.12,31106.938,14519.229,67021.8,52998.94,25617.713,40122.098,15753.889,26642.295,36062.816
383.0591153,7.778542,feature_1477,11670.108,7137.336,9473.516,13576.726,12224.191,8508.465,15815.729,7930.98,15727.587,13960.61,16764.148,16040.844,15844.775,13202.483,15502.46,18599.055,10812.122,13773.632,10754.889,11563.382,12735.69,15558.577,19766.82,18393.13,14743.086,5883.3066,18075.227,15148.832,9994.53,15801.708,12833.186,16871.389,16566.965,16194.243,17131.168,17453.725,12445.72,17382.516
316.0752631,7.7789774,feature_1478,6477.729,0,0,6241.4595,0,0,8293.172,0,7953.581,7239.3506,10465.841,8684.039,8288.289,8565.63,8043.9985,10447.36,0,7261.2686,5525.241,5736.4414,5980.125,8284.944,10562.364,9908.273,7634.587,0,9819.381,7480.9414,5481.388,9162.72,6598.3564,9422.16,9216.926,8963.727,10102.859,9295.5205,6492.846,9615.049
315.0720229,7.780244,feature_1479,67275.59,47405.727,58934.79,68721.53,66120.47,45550.684,79536.67,46985.266,81708.28,72465.02,96529.23,83243.445,79136.02,79148.234,80209.52,95940.945,56293.98,74633.57,59988.52,60398.43,65211.42,82677.69,100322.35,96213.69,75773.14,38642.8,91881.13,77002.695,59528.195,84190.6,69306.94,89254.23,87360.5,82620.31,94700.56,86843.414,64923.375,90932.625
347.0980193,8.519838,feature_1492,5276.7866,0,0,0,4336.6904,0,0,0,6164.297,5539.2915,9276.61,0,5801.1406,12305.756,7261.673,15762.68,0,6869.4697,0,0,0,8486.018,7203.739,5136.8955,6167.05,0,11312.722,0,0,0,0,12203.487,3869.7278,7478.9233,9461.306,0,0,10375.37
457.0980702,8.605116,feature_1497,17163.29,17127.701,13236.281,15168.719,17146.22,0,16645.068,0,19003.025,17637.664,17973.44,23047.719,18013.377,18636.25,20595.375,26301.77,17670.334,23524.328,14360.835,12584.246,14711.051,22667.59,20026.7,22122.53,12632.675,0,21891.475,16506.979,14775.045,19195.207,17134.27,17454.936,23657.787,19046.596,17073.986,0,14773.693,25717.256
206.0453032,8.808217,feature_1508,40009.97,37776.684,46929.7,52390.14,59784.36,54989.344,70061.77,38317.176,59945.508,53261.957,89381.21,65957.516,59188.184,59066.45,67614.13,79021.48,40361.082,48607.805,43975.066,38714.56,57823.234,48466.2,45924.816,54978.074,55233.914,61651.973,62983.027,49463.914,51310.184,55122.23,60791.984,95384.53,65202.754,64003.816,62160.64,47010.527,42406.336,74399.41
405.1395918,9.038016,feature_1534,4785.5522,0,4974.4336,5712.2666,5844.435,0,10795.974,0,6844.769,6407.991,8971.034,7634.724,8104.636,5945.7363,9246.329,10700.718,5536.247,6282.603,7123.176,5406.0444,5551.6987,0,7796.5234,7178.161,8948.884,0,8616.094,8556.263,5469.406,8127.0303,7997.898,13269.509,8231.115,8842.245,10501.5,0,6712.7065,9506.077
323.1345472,9.258268,feature_1541,9964.272,7909.719,7965.31,8800.369,9537.104,0,12356.953,6754.025,10872.545,9102.003,10757.507,13375.371,11170.153,11570.126,11398.993,14093.779,9196.85,9640.533,8369.638,8728.586,9512.527,9909.754,12515.029,12613.121,10251.148,9834.649,12803.767,10948.813,8722.339,11122.545,9806.543,12370.424,13318.916,11266.876,12995.611,8628.651,9397.907,12228.793
299.0770612,9.305261,feature_1545,43020.074,22606.26,36094.01,41815.59,42685.152,22121.662,66705.96,10970.281,53610.336,49611.625,43995.645,59809.043,56424.934,63386.45,60600.55,85997.21,45179.332,59591.617,44615.895,49015.566,49397.418,40693.66,52687.938,55800.637,57260.23,27704.436,69331.73,55270.715,40664.68,60365.363,47587.75,74438.54,58529.008,60595.613,66843.18,29651.074,51865.57,63838.605
279.108443,9.395996,feature_1550,17835.443,16813.031,14855.657,16290.81,14949.834,11077.459,14194.496,17324.373,20842.678,19440.676,22678.348,18340.545,21565.852,17037.71,13375.044,18482.91,13876.445,15826.975,11485.574,14227.253,18371.941,19130.178,20130.592,20231.166,12488.9,17036.219,19629.947,20642.482,12215.332,18066.977,11469.701,13364.537,19648.361,15519.174,17262.23,97652.56,14717.948,18165.574
375.0929115,9.683976,feature_1556,4269.034,3702.9512,3964.714,4616.279,4958.368,0,5269.1807,5778.509,5233.2085,5369.4844,7718.743,6420.7314,5623.9844,6438.8945,6207.2344,8778.964,4353.239,5532.728,4488.389,0,3959.607,0,5675.1626,0,4852.756,0,7292.7607,5404.1562,0,6622.489,0,9215.187,6831.613,6074.125,6154.766,0,0,6916.733
329.0876477,9.684163,feature_1557,11062.399,9525.495,9701.695,11517.861,14172.958,0,12752.887,15214.511,14159.526,13501.883,17907.121,15881.726,14590.207,15053.176,14889.349,21371.604,12016.854,14290.044,11839.803,8831.452,11646.263,14007.887,14031.895,13505.32,12427.809,11614.08,18058.182,13058.196,10287.143,15348.833,11763.176,21369.818,16183.184,15855.265,15551.276,0,11680.202,17677.578
353.0816221,10.531994,feature_1599,13224.682,0,10298.78,13889.63,13453.147,21267.373,19797.809,9103.921,16588.984,16392.025,7840.2393,19483.56,16826.818,10791.485,13941.059,16605.994,14292.577,16878.508,17845.549,30102.69,17372.11,10712.044,12229.561,14365.353,15878.198,6001.5425,11701.162,28834.596,10546.398,21092.582,16647.875,16212.988,20302.6,13410.227,15124.703,0,17866.566,14824.343
315.1082752,10.540335,feature_1604,293113.2,120185.555,252362.34,289773.66,316514.5,499190.7,439445.4,204194.7,332521.25,301821.8,177006.28,403741.06,344234.4,243781.73,300298.72,359690.88,289012.28,341066.78,409310.38,634113.1,328293.25,207006.98,252067.48,268220.16,317545.4,139927.8,235871.67,522793.9,230956.94,387808.3,381165.7,323923.5,403124.78,293269.88,281537.84,66019.01,339302.44,281255.38
361.1135267,10.540827,feature_1606,10191.653,0,9831.623,10481.585,11986.847,19688.543,17220.691,6569.93,12560.213,11557.785,5391.681,16786.809,12859.494,8855.315,10813.997,12906.012,11224.731,13373.731,17525.53,28472.1,13187.304,6671.3306,8983.415,11028.405,12288.392,4111.329,8283.827,24892.717,8933.855,15814.685,16711.988,13103.556,16429.83,11177.447,10339.847,0,13294.726,9394.002
137.0232334,10.72542,feature_1624,30751.35,9776.674,22087.125,23974.836,19678.63,8423.606,29547.29,5224.125,25092.875,24242.174,46396.39,29572.896,25380.146,42086.246,32330.434,37824.742,15501.362,21318.006,11665.178,20855.72,25450.135,28377.193,26342.732,30126.494,34451.56,14899.152,36210.145,25102.254,28339.506,29843.645,29578.059,76377,34437.484,17374.615,31849.275,0,27471.02,39991.41
329.0877224,10.90165,feature_1631,4653.95,0,0,4511.0645,4632.704,0,4298.8447,0,4899.4434,4720.3774,7028.3604,6245.1567,5780.7847,5428.406,5235.8955,7010.858,3475.3992,0,3726.5225,0,0,0,0,5361.697,4611.3228,0,6919.7344,3984.4639,0,5496.584,0,7741.4795,5771.425,5891.8975,5722.3926,0,0,6673.3223
391.1241019,11.011856,feature_1635,4518.893,0,3543.3586,0,0,0,5582.287,0,4929.0693,4595.824,6950.7075,0,4754.871,7264.0977,5613.695,9834.135,3182.0674,4411.6943,0,3013.542,0,5620.003,6114.9585,0,6869.3516,0,6744.3433,0,3477.4148,5179.9253,5723.379,10607.995,0,5394.4043,6833.142,0,0,6630.1567
137.023212,11.491663,feature_1660,9803.132,0,6351.0903,6697.2725,7728.0674,0,0,0,6010.227,6409.8604,28502.568,0,6408.423,20288.5,5144.999,13280.584,0,0,0,0,0,5840.678,8787.689,9612.084,7923.722,0,11834.684,5084.4316,9444.28,6675.7324,0,17041.658,4726.7427,5296.4976,15074.203,0,4866.4067,10781.415
579.1392463,11.528667,feature_1664,0,0,0,14113.478,0,0,28739.537,0,18838.65,16796.406,31473.734,26718.22,18657.621,26718.98,18428.121,22865.291,0,0,9876.41,21011.404,28291.535,0,0,15667.8125,19738.182,30598.107,23463.91,24031.562,21375.4,20115.383,0,35577.58,24717.666,13258.557,24035.428,0,16740.32,21675.592
645.120384,11.5331135,feature_1665,0,0,0,17048.914,0,13908.54,30742.371,0,22395.361,19118.465,34261.37,29289.201,22037.38,27582.137,20878.82,25326.195,0,13774.446,13341.192,23994.352,31099.865,0,0,17777.629,21992.264,34512.99,26218.535,27780.172,22646.99,22334.332,0,38587.85,27451.389,15801.543,27189.61,0,18257.482,24627.54
290.0340273,11.8609915,feature_1683,5793.451,4388.296,0,0,0,0,0,3751.9792,4651.9385,4169.098,0,4308.786,4949.66,6027.199,0,5758.7056,4271.1724,0,0,0,5691.2617,6104.8706,6496.8774,6573.3525,0,4939.9614,6803.036,4310.814,0,4822.529,0,0,3900.7842,0,6053.6323,0,4171.823,7733.098
171.0655161,12.063724,feature_1694,13206.8955,5760.8774,7729.0327,10852.212,10642.508,5677.596,11678.37,5356.1084,12887.56,10566.336,16819.176,12471.874,12664.889,15233.63,14082.417,14753.795,10402.452,12673.357,9332.586,12849.188,13397.639,16584.668,15327.671,16983.938,12345.721,8836.947,15931.801,10438.796,11629.063,11873.9795,12223.488,13320.296,11665.287,12508.813,14495.651,0,8971.334,16663.316
577.1340558,12.198701,feature_1710,77971.27,144014.27,150332.95,199386.98,144155.94,165383.75,265998.44,203654.92,233588.58,216794.6,417666.78,298798.16,243697.23,329219.56,207637.81,255408.27,130923.12,157660.27,155052.47,261723.88,339886.22,102175.65,78469.24,208615.47,238994.17,297730.16,256637.08,316610.9,266448.56,220017.81,120242.445,382353.47,286909.12,169115.6,274785.03,151585.39,211014.62,246317.83
576.1257106,12.745905,feature_1739,0,9101.26,8821.572,11820.003,9284.006,9505.199,13642.871,18884.225,12905.791,12496.753,33691.297,19450.824,12771.181,24235.244,9909.363,13580.574,4721.913,7791.9565,8154.728,14751.698,23137.928,0,0,10976.048,12598.612,20465.672,15556.406,15365.672,20203.799,9128.227,4735.141,25743.033,17338.537,6314.384,14611.975,6780.584,8593.8545,13082.52
865.1945185,13.051565,feature_1755,10026.717,30784.896,29999.639,40751.992,35423.266,35418.215,46215.965,55661.25,45936.797,42931.19,93882.28,66913.97,45721.7,74530.84,37868.85,49279.137,21456.816,31501.81,31710.547,53295.53,73901.95,19875.932,11946.303,45165.805,47556.082,68456.734,54299.82,60897.656,62305.895,40450.66,20858.6,81783.64,60809.887,29293.758,53260.56,27754.338,35342.12,46261.715
577.133814,13.527379,feature_1781,40989.184,101909.62,104866.65,160388.27,97627.19,111918.17,218042.84,182408.11,173946.44,168035.75,296399.75,246250.25,185218.55,235237.11,159559.77,202700.58,85805.75,113890.12,117063.11,213349.27,267193.75,54346.867,49707.91,164083.05,189094.72,312353.9,203447.25,230020.23,181524.95,159741.11,67790.64,283149.06,236750.66,127623.875,234708.23,97435.97,138155.12,211183.5
465.1030137,13.586832,feature_1786,4267.2676,4778.3643,6488.6523,8689.0625,7285.426,6403.0884,11692.399,9080.809,9775.778,8974.121,10760.539,9205.541,10148.113,13432.543,10996.846,11831.904,5961.6445,7217.5947,7263.097,10708.477,13447.65,4420.1523,5460.436,8366.666,10513.824,8813.831,13016.859,8843.999,10877.203,11981.916,7440.647,18683.709,9711.262,6302.54,11089.036,0,9328.476,13797.382
292.0784668,13.681378,feature_1810,0,0,0,5050.9375,0,4278.2583,7692.904,5010.452,5769.296,0,13968.926,6966.6177,7110.8003,10911.246,6959.9927,10304.045,0,3616.1428,0,0,8261.218,0,0,0,6564.857,8962.822,7932.952,7563.6333,0,7177.095,0,8965.04,6308.176,4118.1436,8859.93,0,6201.836,9547.97
299.0764262,13.684494,feature_1815,9272.535,0,6629.69,7718.658,6883.535,6095.1963,9205.707,0,8114.6055,8421.611,9942.804,9648.462,9197.522,8152.6787,9980.745,10174.621,6426.596,9069.806,6539.5454,6467.148,6988.8237,10999.997,12343.4,10719.889,7992.4937,0,11418.33,7102.4233,6424.046,9525.55,8846.14,8623.212,10634.169,11263.436,11098.2705,0,8155.9214,11103.463
291.0763473,13.685066,feature_1818,37954.61,46401.3,66665.17,74732.62,34247.36,63598.113,98090.04,70739.72,85557.695,80077.23,154724.06,95840.71,88817.13,125408.97,85809.48,120907.94,56059.723,56889.75,54465.99,82011.695,113879.664,52467.906,37785.72,77798.375,89320.82,117925.03,99423.96,98327.78,67885.734,100828.99,39695.31,119773.28,85736.914,65589.805,115846.99,27075.594,83682.83,106261.766
582.157072,13.685723,feature_1821,0,0,0,6069.4404,0,0,9254.347,6317.507,7586.033,6685.207,16311.855,7973.6865,8427.981,13580.7705,0,11710.237,4389.4287,4119.269,0,0,9472.778,0,0,6469.8716,8516.416,10463.773,8220.653,8607.086,6040.5205,9359.091,0,10619.431,7403.9497,4944.429,9599.245,0,7617.6997,9176.441
327.0448899,13.686252,feature_1823,59139.844,63824.785,74590.48,93206.01,55365.176,86942.6,122406.6,91163.664,110362.57,100894.945,157606.66,115510.01,117621.36,133850.05,108701.49,134985.34,76818.69,82666.79,76631.68,103362.08,124678.02,78653.37,63430.883,101054.07,110877.74,137012.2,120594.55,120933.9,85743.65,119791.445,63967.145,127986.96,110771.055,90115.6,136031.61,51397.004,104367.35,125870.56
352.0667459,13.686395,feature_1824,23355.121,28921.732,37153.453,40714.13,23091.543,36138.086,51780,38113.832,47499.273,45192.38,72570.71,49843.504,48839.156,56836.17,45937.223,60903.684,34463.785,33764.88,33159.188,46017.004,58969.023,30671.885,23620.357,46020.266,47998.86,61343.72,52027.35,54682.94,37903.746,53502.113,26942.78,60549.656,47974.684,38338.684,59024.082,17589.385,43840.664,54286.805
326.0513064,13.687197,feature_1829,26830.344,30425.156,35067.977,45374.69,26665.727,41478.84,56536.13,44207.99,51838.69,48982.277,74746.84,54407.863,54532.113,61759.31,50191.695,63161.746,38620.484,39062.484,37516.46,49121.43,59352.918,36242.438,28977.39,48020.195,52150.67,65230.254,56339.19,58564.848,39231.914,56132.7,32143.64,61813.42,50983.207,42660.152,61003.402,22953.021,49841.203,56668.67
336.0799661,13.688051,feature_1833,68052.55,88917.96,121845.45,123813.92,58061.426,107809.15,169524.78,124620.85,148391.45,136365.89,300044.75,155743.03,149406.75,248939.56,145740.75,202885.34,92588.24,96144.04,89231.53,138068.06,196305.34,90022.305,60122.184,133370.17,151125.69,219886.12,172018.23,173287.53,132368.72,173658,70010.98,202833.22,148854.55,115184.53,210703.25,41915.01,134701.53,176517.77
581.1541974,13.688144,feature_1834,20226.098,23326.535,36750.04,45022.33,18208.088,38210.523,63004.36,40524.523,53050.086,49046.484,104243.65,57183.2,57436.613,83347.66,50557.3,76809.734,33772.848,33388.586,31417.896,49422.215,71452.26,30418.037,19671.11,45466.73,58413.605,77081.89,60334.664,60156.242,39563.85,63446.83,21305.2,76666.44,53034.887,39860.906,75595.48,12918.5,49330.85,63408.977
580.1519517,13.688617,feature_1835,102201.23,125807.805,185591.88,228179.67,88532.52,191379.3,314538.47,205707.2,274479.38,247268.83,511323.06,298377.97,295899.94,424163.38,272144.34,395200.72,173423.94,173353.23,160137.42,254837.56,369458.4,152448.9,106479.04,235032.34,291288.88,376470.25,310633.7,306873.97,212202.58,327276.78,109049.3,401470.47,271883.88,203791.31,384502.8,66882.07,258693.92,335972.34
289.0714038,13.688663,feature_1836,2537146.5,3088324.8,4113614.2,4543947.5,2256776.8,4084110.8,6081137.5,4528316,5333862,4916466,9690333,5832211,5568902.5,8152619.5,5238147,0,3527644.8,3602484.2,3367022.5,4941171,6678194.5,3295211.8,2470612.2,4624641.5,5448354.5,7053447,6113962,5935694.5,4444849.5,6015107,2588158.5,7197764.5,5287057.5,4192345.2,7128021.5,1861068.9,5136642,6449434
137.0228918,13.688899,feature_1837,0,7826.582,9941.745,10758.978,5170.921,10176.695,13864.764,10407.764,11343.548,11214.646,22093.28,13715.696,13006.059,18162.541,10636.125,16675.062,8076.1245,9027.779,8008.943,10891.867,15152.298,8588.539,5821.6504,11484.484,12853.593,16493.775,14187.066,13834.681,10973.621,13672.055,7042.8984,15927.99,11060.287,9428.227,17490.322,4097.4575,11131.295,14213.491
289.0883611,13.688931,feature_1838,10278.96,15514.238,23565.566,26875.904,11744.958,20788.602,33052.582,20809.084,29001.078,28209.627,49344.973,32620.297,28540.373,44312.582,27469.082,40894.324,20213.627,20612.186,19170.531,30231.303,41417.168,19058.143,12628.554,25965.752,30593.053,42725.777,32196.502,34546.535,22254.309,33658.44,14628.976,42055.918,27867.137,23615.934,37875.7,8862.894,26413.82,35599.324
245.0812753,13.689057,feature_1839,5427.829,8299.253,10661.939,12195.2705,0,11177.716,18929.91,12186.96,15588.557,13633.583,28572.969,17987.092,16641.393,24541.75,14796.552,22243.29,9577.237,9010.3545,9125.197,14308.953,21054.957,9154.853,6153.4785,13656.389,16804.879,22013.271,18598.707,18975.654,11721.192,17471.988,7015.014,24531.062,15331.137,12465.745,21754.266,0,14988.672,19314.955
869.2238758,13.689014,feature_1840,7239.994,10123.184,18832.076,25358.082,4781.3384,18865.734,35522.336,21273.816,28205.021,27069.443,67166.8,31574.682,30956.414,55587.87,28535.885,46951.605,16410.816,14886.952,13232.457,28562.879,44596.754,12445.154,5128.188,24119.557,32748.982,45899.676,35544.812,35375.65,23954.643,37560.938,0,48447.26,28992.9,17776.816,44467.4,0,27199.69,37806.32
290.0744094,13.689323,feature_1841,393330.75,502086.25,689032.75,750544.06,359794.7,639319.2,1001831.9,703201.2,887250.9,823603.8,1540761.6,975967.1,923755.7,1322343.4,868721.2,1217389,588211.75,601781.06,564340.4,832666.94,1129036.6,551994.94,402470.75,780586.1,914504,1194998.8,1010650.94,994972,719179,1014654.06,424314.62,1215856.5,866858.4,689832.44,1183792.9,300526.22,846899.6,1086513.5
615.1247158,13.689561,feature_1842,16671.07,22625.844,32827.93,36367.645,13759.557,31293.371,46655.035,34348.812,41339.86,36215.69,69010.875,43591.355,43571.062,58877.547,40051.12,54323.535,27372.941,27950.37,25925.043,39980.094,51185.49,23750.623,15745.0205,37397.76,44767.098,57580.6,47735.01,49254.715,37298.664,46465.11,17136.57,55933.605,40917.254,32694.178,56151.832,9268.899,39670.04,47278.95
617.1228137,13.689909,feature_1843,3963.4587,6242.7793,9521.714,9344.578,0,8091.9844,13938.402,10105.414,11176.225,11223.658,21493.777,13342.218,12813.104,17800.672,11475.467,16873.201,7687.148,7738.9307,7279.9126,11231.941,15379.061,6724.6333,0,10723.753,12506.114,16429.852,12875.095,14425.799,9179.487,14529.164,0,15864.77,11553.281,8778.504,15252.648,0,11099.729,14879.388
579.1488549,13.690507,feature_1846,356855.2,437098.25,633717.44,737296.06,308665.88,644143,1049350.5,714613.3,901771.1,828360.25,1731868.8,979843.75,972931.25,1446088,899858.3,1289555,576366,575331.7,534384.06,847240.4,1201711.8,514897.94,359200.25,777846.6,969519.4,1238721.5,1040033.75,1024156.94,730508.9,1070532.5,366914.97,1306336.1,899864.2,681438.75,1259498.4,227036.72,855607.6,1111742.4
616.1279649,13.690582,feature_1847,4723.251,6250.559,9972.835,10769.905,3988.5237,9129.324,14372.03,11047.693,11820.477,11536.004,22170.867,13089.383,13673.566,18959.94,12386.641,16481.584,7431.631,8614.268,7784.01,12829.882,15402.044,6964.493,0,11966.499,13341.242,17135.695,14096.744,14657.754,10548.795,15281.894,5082.854,17282.914,12335.208,8750.677,17138.918,0,11584.112,14891.004
870.2273903,13.690579,feature_1848,0,4367.2886,8389.91,10844.867,0,9184.146,17105.975,9756.535,12974.88,11974.086,31274.2,14475.823,13637.667,26139.668,13247.893,20714.19,6539.397,6610.116,5794.219,12956.466,21376.26,5563.1216,0,11896.336,16096.174,20584.07,16156.669,16220.875,11422.512,17798.844,0,23653.965,13039.593,8353.781,20964.246,0,13458.445,18924.596
335.0766519,13.69065,feature_1849,443017.9,556412.75,748694.8,821117.75,392420.94,711917.4,1029267.06,808589.6,908990,867414.56,1843484.6,967752.3,932728.8,1516179,881390.94,1237056,613672.25,600479.25,590892.94,883653.1,1236965.5,577224.6,384183.62,856924.4,932774.4,1388232.2,1065055.6,1077678.1,812855.4,1048646.2,480507.16,1276861.4,914301.56,694494.6,1251090.4,281942.22,851325.75,1109735.1
289.0545972,13.691287,feature_1853,11516.829,16656.643,26273.303,26748.908,11237.12,19328.154,37307.695,22758.611,32952.07,31839.324,48752.047,37619.71,37024.086,46156.562,33776.79,46005.684,22128.229,21045.727,21594.69,31829.93,43394.594,20121.662,13731.248,30259.324,35236.617,47402.496,39072.094,39208.86,26664.914,38504.99,14858.257,47790.812,31518.713,24402.984,43983.543,9741.235,31622.504,40670.707
325.0479149,13.691355,feature_1854,205661.94,232135.22,277302.7,340984.66,202982.39,300330.72,437360.94,320627.78,400513.03,378350.28,541825.56,428632.25,418918.75,466758.62,388215.97,490501.4,287411.4,306039.16,283383.3,380493.38,450991.66,289225.06,232664.16,372908.9,400735.4,509276.3,427739.6,435582.66,312771.25,420815.2,240283.4,473035.88,393015.47,335495.5,469103.16,192437.33,375223.8,446796.5
328.0483589,13.69368,feature_1855,6823.0977,7703.3633,9614.074,12003.726,0,10101.042,14868.171,10872.657,13931.476,12694.378,11681.743,14468.484,13785.984,16778.504,13935.266,17009.625,8426.226,9762.046,9481.069,12541.901,15348.294,9153.672,6278.198,12675.594,13558.416,18301.11,14786.942,14090.788,10741.435,15174.589,7167.1357,16818.45,13186.046,11271.388,17267.363,5334.104,12827.492,15837.896
357.0583847,13.703887,feature_1875,221156.98,202904.38,212586.95,282162.12,209767.72,274126.47,0,279110.7,0,0,330631.62,0,0,307449.6,0,0,277102.97,0,264539.2,0,0,0,0,0,0,0,0,129788.1,252230.72,0,243230.12,0,0,0,0,0,0,0
720.1552351,13.753601,feature_1894,0,9597.336,8404.977,10972.623,9163.973,7576.184,14712.05,20720.645,14140.047,11708.249,27295.807,19208.355,12739.463,22101.61,11307.21,15543.479,0,0,8107.8105,12205.943,20537.87,0,0,13623.799,12271.431,23425.486,15956.008,13358.28,18823.768,10751.974,4448.274,25230.322,18752.738,7816.4556,15186.163,7273.924,8511.08,11865.272
385.0771903,13.838244,feature_1900,14933.443,0,15411.463,19163.264,17893.986,0,37226.99,0,23570.588,20165.262,27029.643,19003.51,24035.518,43116.316,29759.854,37599.53,10367.374,27182.984,6217.0474,11930.303,12952.299,35511.46,35145.51,36883.168,36406.48,0,38877.473,23260.326,21138.564,19927.527,24190.553,63363.69,24255.455,29558.615,40584.758,0,11399.75,23357.104
